DeviceID 42
"Date and Time	Sequence number	FM Radio	TV	Mobile 800 MHz Downlink	Mobile 800 MHz Uplink	Mobile 900 MHz Uplink	Mobile 900 MHz Downlink	Mobile 1.8 GHz Uplink	Mobile 1.8 GHz Downlink	DECT	Mobile 2.1 GHz Uplink	Mobile 2.1 GHz Downlink	ISM 2.4 GHz	Mobile 2.6 GHz Uplink	Mobile 2.6 GHz Downlink	Mobile 3.5 GHz	WiFi 5 GHz	Total	Overload	GPS Fix	GPS Lat	GPS Lon	GPS Altitude	GPS HDOP	GPS# Satellites	GPS Speed	Marker	Battery charge	USB cable"
"06/30/2017 12:20:27	2885	0.0111	0.0056	0.0596	0.0022	0.0016	0.1310	0.0133	0.0712	0.0105	0.0018	0.0736	0.0080	0.0015	0.0013	0.0014	0.0000	0.1781	 	2	4732.9172N	00735.4176E	291.3	0.90 	9 	0.01 	 	81%	no"
"06/30/2017 12:20:31	2886	0.0120	0.0051	0.0292	0.0046	0.0016	0.0849	0.0509	0.1337	0.0166	0.0224	0.0849	0.0320	0.0015	0.0013	0.0014	0.0000	0.1943	 	2	4732.9172N	00735.4176E	291.3	0.90 	9 	0.03 	 	81%	no"
"06/30/2017 12:20:35	2887	0.0108	0.0230	0.0245	0.0063	0.0016	0.0568	0.0315	0.0809	0.0110	0.0111	0.0872	0.0067	0.0015	0.0013	0.0014	0.0000	0.1413	 	2	4732.9171N	00735.4175E	291.2	0.90 	9 	0.07 	 	81%	no"
"06/30/2017 12:20:39	2888	0.0128	0.0071	0.0276	0.0021	0.0016	0.0363	0.0322	0.1506	0.0151	0.0025	0.0426	0.0087	0.0015	0.0013	0.0014	0.0000	0.1677	 	2	4732.9094N	00735.4110E	288.2	0.90 	9 	11.48	 	81%	no"
"06/30/2017 12:20:43	2889	0.0153	0.0060	0.0295	0.0020	0.0019	0.0257	0.0275	0.1323	0.0158	0.0017	0.0475	0.0126	0.0015	0.0015	0.0014	0.0000	0.1508	 	2	4732.9032N	00735.3989E	287.4	0.90 	9 	11.65	 	81%	no"
"06/30/2017 12:20:47	2890	0.0236	0.0055	0.0271	0.0021	0.0020	0.0280	0.0221	0.0931	0.0177	0.0014	0.0522	0.0097	0.0015	0.0013	0.0014	0.0235	0.1223	 	2	4732.8979N	00735.3849E	285.4	0.90 	9 	12.85	 	81%	no"
"06/30/2017 12:20:51	2891	0.0278	0.0043	0.0179	0.0020	0.0016	0.0185	0.0119	0.1011	0.0146	0.0123	0.0610	0.0166	0.0015	0.0013	0.0014	0.0000	0.1273	 	2	4732.8960N	00735.3693E	284.7	0.90 	9 	16.23	 	81%	no"
"06/30/2017 12:20:55	2892	0.0248	0.0044	0.0173	0.0020	0.0016	0.0226	0.0199	0.0848	0.0126	0.0498	0.0540	0.0079	0.0015	0.0013	0.0014	0.0000	0.1211	 	2	4732.8949N	00735.3493E	283.7	0.89 	9 	15.33	 	81%	no"
"06/30/2017 12:20:59	2893	0.0108	0.0039	0.0125	0.0018	0.0016	0.0098	0.0023	0.0434	0.0086	0.0141	0.0276	0.0060	0.0015	0.0014	0.0014	0.0000	0.0579	 	2	4732.9015N	00735.3321E	282.8	1.26 	8 	18.23	 	81%	no"
"06/30/2017 12:21:03	2894	0.0090	0.0037	0.0109	0.0017	0.0015	0.0095	0.0683	0.0476	0.0084	0.0114	0.0453	0.0132	0.0013	0.0013	0.0014	0.0000	0.0983	 	2	4732.9087N	00735.3178E	281.9	1.11 	8 	18.75	 	81%	no"
"06/30/2017 12:21:07	2895	0.0092	0.0037	0.0120	0.0065	0.0016	0.0092	0.0074	0.0517	0.0090	0.0143	0.0261	0.0092	0.0015	0.0014	0.0014	0.0000	0.0645	 	2	4732.9138N	00735.3002E	281.0	1.11 	8 	20.81	 	81%	no"
"06/30/2017 12:21:11	2896	0.0133	0.0044	0.0268	0.0017	0.0015	0.0192	0.0058	0.0656	0.0081	0.0038	0.0283	0.0113	0.0015	0.0014	0.0014	0.0000	0.0815	 	2	4732.9195N	00735.2812E	280.2	1.11 	8 	21.47	 	81%	no"
"06/30/2017 12:21:15	2897	0.0116	0.0050	0.0759	0.0017	0.0016	0.0682	0.0025	0.0883	0.0123	0.0025	0.0517	0.0111	0.0016	0.0015	0.0014	0.0000	0.1461	 	2	4732.9226N	00735.2637E	279.1	0.90 	9 	18.16	 	81%	no"
"06/30/2017 12:21:19	2898	0.0142	0.0043	0.0398	0.0016	0.0015	0.0257	0.0033	0.0695	0.0114	0.0033	0.0411	0.0090	0.0014	0.0014	0.0014	0.0000	0.0960	 	2	4732.9257N	00735.2502E	277.9	0.90 	9 	13.31	 	81%	no"
"06/30/2017 12:21:23	2899	0.0190	0.0050	0.0443	0.0017	0.0015	0.0219	0.0175	0.0673	0.0093	0.0071	0.0355	0.0075	0.0038	0.0015	0.0014	0.0000	0.0956	 	2	4732.9291N	00735.2359E	277.8	0.90 	9 	5.68 	 	81%	no"
"06/30/2017 12:21:27	2900	0.0117	0.0043	0.0331	0.0016	0.0015	0.0237	0.0127	0.0560	0.0116	0.0043	0.0241	0.0073	0.0050	0.0014	0.0014	0.0000	0.0770	 	2	4732.9303N	00735.2301E	277.4	0.90 	9 	3.49 	 	81%	no"
"06/30/2017 12:21:31	2901	0.0116	0.0043	0.0210	0.0016	0.0087	0.0226	0.0112	0.0647	0.0093	0.0073	0.0239	0.0061	0.0021	0.0014	0.0014	0.0000	0.0791	 	2	4732.9352N	00735.2245E	276.0	0.90 	9 	6.09 	 	81%	no"
"06/30/2017 12:21:35	2902	0.0139	0.0043	0.0242	0.0016	0.0015	0.0243	0.0076	0.0710	0.0093	0.0040	0.0244	0.0098	0.0024	0.0014	0.0014	0.0000	0.0855	 	2	4732.9366N	00735.2162E	274.8	0.90 	9 	6.75 	 	81%	no"
"06/30/2017 12:21:39	2903	0.0139	0.0048	0.0202	0.0016	0.0015	0.0204	0.0321	0.0572	0.0084	0.0013	0.0220	0.0093	0.0014	0.0016	0.0014	0.0000	0.0774	 	2	4732.9344N	00735.2119E	273.7	0.90 	9 	1.95 	 	81%	no"
"06/30/2017 12:21:43	2904	0.0131	0.0042	0.0252	0.0016	0.0021	0.0181	0.0342	0.0616	0.0096	0.0013	0.0228	0.0064	0.0014	0.0014	0.0014	0.0000	0.0824	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:21:47	2905	0.0116	0.0051	0.0256	0.0020	0.0015	0.0142	0.1054	0.0577	0.0093	0.0014	0.0229	0.0067	0.0023	0.0015	0.0014	0.0000	0.1270	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:21:51	2906	0.0117	0.0078	0.0227	0.0020	0.0015	0.0144	0.0755	0.0576	0.0097	0.0013	0.0213	0.0063	0.0019	0.0015	0.0014	0.0000	0.1026	 	2	4732.9348N	00735.2103E	273.3	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:21:55	2907	0.0113	0.0052	0.0232	0.0021	0.0016	0.0144	0.0295	0.0519	0.0080	0.0015	0.0201	0.0067	0.0014	0.0014	0.0014	0.0000	0.0706	 	2	4732.9348N	00735.2103E	273.3	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:21:59	2908	0.0119	0.0085	0.0227	0.0021	0.0016	0.0156	0.0330	0.0573	0.0096	0.0015	0.0204	0.0067	0.0017	0.0015	0.0014	0.0000	0.0769	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:03	2909	0.0119	0.0052	0.0231	0.0021	0.0015	0.0138	0.0195	0.0526	0.0075	0.0025	0.0232	0.0071	0.0015	0.0015	0.0014	0.0000	0.0686	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:07	2910	0.0201	0.0055	0.0247	0.0021	0.0015	0.0158	0.0915	0.0579	0.0090	0.0016	0.0227	0.0097	0.0028	0.0014	0.0014	0.0000	0.1172	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:11	2911	0.0226	0.0132	0.0202	0.0021	0.0015	0.0139	0.0053	0.0745	0.0094	0.0014	0.0233	0.0067	0.0021	0.0015	0.0014	0.0000	0.0869	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:15	2912	0.0205	0.0054	0.0165	0.0021	0.0016	0.0135	0.0230	0.0838	0.0093	0.0017	0.0296	0.0074	0.0015	0.0025	0.0014	0.0000	0.0974	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:19	2913	0.0197	0.0058	0.0374	0.0021	0.0016	0.0194	0.0079	0.1602	0.0200	0.0014	0.0683	0.0071	0.0015	0.0032	0.0014	0.0000	0.1818	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:23	2914	0.0178	0.0053	0.0156	0.0021	0.0016	0.0153	0.0256	0.1722	0.0242	0.0014	0.1067	0.0119	0.0053	0.0154	0.0014	0.0330	0.2112	 	2	4732.9348N	00735.2103E	273.3	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:22:27	2915	0.0130	0.0053	0.0104	0.0021	0.0016	0.0097	0.0084	0.1384	0.0186	0.0049	0.0421	0.0249	0.0015	0.0141	0.0014	0.0226	0.1520	 	2	4732.9348N	00735.2038E	273.0	0.90 	9 	15.55	 	81%	no"
"06/30/2017 12:22:31	2916	0.0116	0.0047	0.0077	0.0021	0.0018	0.0079	0.0181	0.1535	0.0151	0.0013	0.0349	0.0123	0.0015	0.0031	0.0014	0.0000	0.1606	 	2	4732.9396N	00735.1788E	271.9	0.90 	9 	22.63	 	81%	no"
"06/30/2017 12:22:35	2917	0.0127	0.0052	0.0096	0.0021	0.0019	0.0088	0.0262	0.4292	0.0119	0.0013	0.2158	0.0312	0.0015	0.0016	0.0022	0.0654	0.4871	 	2	4732.9560N	00735.1402E	270.5	1.30 	8 	36.09	 	81%	no"
"06/30/2017 12:22:39	2918	0.0194	0.0056	0.0276	0.0021	0.0017	0.0204	0.0120	0.2620	0.0192	0.0013	0.2102	0.0093	0.0015	0.0014	0.0015	0.0490	0.3427	 	2	4732.9653N	00735.0946E	269.3	1.30 	8 	38.68	 	81%	no"
"06/30/2017 12:22:43	2919	0.0291	0.0130	0.0168	0.0021	0.0016	0.0168	0.0195	0.1294	0.0122	0.0013	0.0600	0.0071	0.0015	0.0014	0.0014	0.0000	0.1500	 	2	4732.9817N	00735.0487E	267.5	1.30 	8 	40.49	 	81%	no"
"06/30/2017 12:22:47	2920	0.0189	0.0077	0.0122	0.0029	0.0016	0.0150	0.0122	0.1164	0.0137	0.0013	0.0836	0.0066	0.0015	0.0014	0.0014	0.0216	0.1490	 	2	4732.9999N	00735.0088E	265.6	1.25 	8 	39.36	 	81%	no"
"06/30/2017 12:22:51	2921	0.0248	0.0048	0.0079	0.0022	0.0016	0.0091	0.0202	0.1530	0.0229	0.0013	0.0974	0.0073	0.0015	0.0013	0.0014	0.0000	0.1862	 	2	4733.0143N	00734.9752E	263.9	0.90 	9 	35.75	 	81%	no"
"06/30/2017 12:22:55	2922	0.0139	0.0052	0.0075	0.0024	0.0016	0.0072	0.0228	0.2139	0.0319	0.0013	0.0896	0.0075	0.0015	0.0014	0.0014	0.0374	0.2390	 	2	4733.0268N	00734.9448E	262.2	0.90 	9 	33.62	 	81%	no"
"06/30/2017 12:22:59	2923	0.0274	0.0048	0.0100	0.0021	0.0016	0.0068	0.0131	0.1709	0.0868	0.0013	0.0955	0.0085	0.0015	0.0015	0.0014	0.0318	0.2192	 	2	4733.0379N	00734.9172E	260.4	0.90 	9 	29.61	 	81%	no"
"06/30/2017 12:23:03	2924	0.0181	0.0053	0.0066	0.0021	0.0016	0.0061	0.0275	0.2160	0.0633	0.0013	0.0488	0.0125	0.0015	0.0019	0.0014	0.0267	0.2348	 	2	4733.0473N	00734.8958E	258.9	1.25 	8 	24.92	 	81%	no"
"06/30/2017 12:23:07	2925	0.0149	0.0053	0.0071	0.0021	0.0016	0.0060	0.0341	0.1452	0.1084	0.0013	0.0332	0.0178	0.0015	0.0025	0.0015	0.0339	0.1921	 	2	4733.0510N	00734.8822E	257.1	1.25 	8 	16.58	 	81%	no"
"06/30/2017 12:23:11	2926	0.0158	0.0049	0.0063	0.0021	0.0016	0.0058	0.0282	0.2616	0.1303	0.0013	0.0302	0.0097	0.0015	0.0030	0.0014	0.0386	0.2985	 	2	4733.0508N	00734.8745E	255.2	1.25 	8 	6.11 	 	81%	no"
"06/30/2017 12:23:15	2927	0.0165	0.0045	0.0069	0.0021	0.0018	0.0060	0.0204	0.1849	0.1951	0.0018	0.0340	0.0085	0.0015	0.0047	0.0014	0.0260	0.2739	 	2	4733.0509N	00734.8712E	253.4	1.25 	8 	2.39 	 	81%	no"
"06/30/2017 12:23:19	2928	0.0352	0.0057	0.0075	0.0023	0.0016	0.0057	0.0164	0.2990	0.1543	0.0016	0.0351	0.0095	0.0015	0.0043	0.0015	0.0212	0.3416	 	2	4733.0509N	00734.8708E	252.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:23:23	2929	0.0162	0.0044	0.0056	0.0022	0.0016	0.0057	0.0279	0.2782	0.2804	0.0015	0.0292	0.0091	0.0015	0.0078	0.0014	0.0257	0.3985	 	2	4733.0509N	00734.8708E	252.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:23:27	2930	0.0167	0.0048	0.0056	0.0021	0.0016	0.0054	0.0082	0.1692	0.2611	0.0013	0.0355	0.0312	0.0015	0.0077	0.0014	0.0237	0.3163	 	2	4733.0509N	00734.8708E	252.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:23:31	2931	0.0161	0.0046	0.0054	0.0021	0.0016	0.0055	0.0137	0.1671	0.1532	0.0049	0.0264	0.0082	0.0015	0.0045	0.0014	0.0000	0.2296	 	2	4733.0509N	00734.8708E	252.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:23:35	2932	0.0138	0.0046	0.0051	0.0033	0.0016	0.0057	0.1522	0.2143	0.1292	0.0020	0.0302	0.0073	0.0015	0.0069	0.0014	0.0000	0.2951	 	2	4733.0509N	00734.8708E	252.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:23:39	2933	0.0162	0.0044	0.0051	0.0023	0.0035	0.0074	0.0149	0.4185	0.8793	0.0018	0.0393	0.0116	0.0015	0.0064	0.0015	0.0842	0.9786	 	2	4733.0509N	00734.8708E	252.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:23:43	2934	0.0120	0.0044	0.0046	0.0032	0.0018	0.0059	0.0128	0.6266	0.3251	0.0040	0.0424	0.0673	0.0015	0.0138	0.0016	0.0319	0.7115	 	2	4733.0511N	00734.8694E	252.9	1.25 	8 	8.19 	 	81%	no"
"06/30/2017 12:23:47	2935	0.0124	0.0034	0.0056	0.0031	0.0023	0.0067	0.0828	0.4557	0.4707	0.0204	0.0313	0.0334	0.0015	0.0068	0.0016	0.0635	0.6655	 	2	4733.0651N	00734.8371E	252.5	1.30 	8 	29.87	 	81%	no"
"06/30/2017 12:23:51	2936	0.0087	0.0041	0.0045	0.0033	0.0016	0.0055	0.0403	0.1520	0.1518	0.0666	0.0223	0.0151	0.0015	0.0029	0.0015	0.0204	0.2314	 	2	4733.0858N	00734.8011E	251.6	1.30 	8 	39.84	 	81%	no"
"06/30/2017 12:23:55	2937	0.0130	0.0042	0.0050	0.0023	0.0016	0.0058	0.0270	0.0888	0.0923	0.0363	0.0192	0.0074	0.0015	0.0016	0.0014	0.0000	0.1383	 	2	4733.1043N	00734.7716E	251.0	1.30 	8 	40.94	 	81%	no"
"06/30/2017 12:23:59	2938	0.0124	0.0042	0.0046	0.0020	0.0076	0.0054	0.0499	0.0748	0.0517	0.0247	0.0436	0.0064	0.0015	0.0014	0.0015	0.0209	0.1184	 	2	4733.1224N	00734.7463E	250.9	1.60 	7 	38.41	 	81%	no"
"06/30/2017 12:24:03	2939	0.0106	0.0045	0.0055	0.0023	0.0016	0.0056	0.1804	0.0468	0.0413	0.0200	0.0484	0.0093	0.0067	0.0018	0.0015	0.0285	0.2009	 	2	4733.1364N	00734.7255E	250.8	1.30 	8 	28.18	 	81%	no"
"06/30/2017 12:24:07	2940	0.0131	0.0043	0.0050	0.0016	0.0020	0.0054	0.2310	0.0432	0.0417	0.0234	0.0105	0.0276	0.0024	0.0014	0.0015	0.0324	0.2443	 	2	4733.1487N	00734.7110E	250.9	0.90 	9 	20.57	 	81%	no"
"06/30/2017 12:24:11	2941	0.0119	0.0042	0.0055	0.0016	0.0024	0.0053	0.0669	0.0449	0.0483	0.0178	0.0119	0.0087	0.0021	0.0014	0.0015	0.0240	0.1008	 	2	4733.1585N	00734.7017E	251.1	0.90 	9 	13.54	 	81%	no"
"06/30/2017 12:24:15	2942	0.0100	0.0041	0.0053	0.0016	0.0023	0.0052	0.0574	0.0427	0.0375	0.0069	0.0135	0.0077	0.0015	0.0014	0.0014	0.0000	0.0837	 	2	4733.1633N	00734.6965E	250.5	0.90 	9 	7.22 	 	81%	no"
"06/30/2017 12:24:19	2943	0.0117	0.0043	0.0041	0.0016	0.0016	0.0054	0.0457	0.0494	0.0373	0.0014	0.0147	0.0168	0.0015	0.0015	0.0014	0.0000	0.0815	 	2	4733.1685N	00734.6913E	250.2	0.90 	9 	10.07	 	81%	no"
"06/30/2017 12:24:23	2944	0.0100	0.0087	0.0055	0.0016	0.0016	0.0061	0.0437	0.0496	0.0466	0.0033	0.0204	0.0082	0.0015	0.0013	0.0014	0.0000	0.0854	 	2	4733.1761N	00734.6835E	249.4	0.90 	9 	16.85	 	81%	no"
"06/30/2017 12:24:27	2945	0.0106	0.0042	0.0082	0.0016	0.0016	0.0064	0.0428	0.0497	0.0265	0.0102	0.0249	0.0065	0.0015	0.0014	0.0014	0.0000	0.0776	 	2	4733.1869N	00734.6735E	248.8	1.28 	8 	19.06	 	81%	no"
"06/30/2017 12:24:31	2946	0.0113	0.0043	0.0097	0.0017	0.0019	0.0074	0.0760	0.1939	0.0313	0.0023	0.0691	0.0079	0.0015	0.0014	0.0015	0.0564	0.2295	 	2	4733.1985N	00734.6644E	249.0	0.90 	9 	18.90	 	81%	no"
"06/30/2017 12:24:35	2947	0.0098	0.0042	0.0134	0.0017	0.0016	0.0089	0.4033	0.0972	0.0274	0.0013	0.0455	0.0081	0.0015	0.0014	0.0015	0.0347	0.4202	 	2	4733.2046N	00734.6586E	249.0	0.90 	9 	9.69 	 	81%	no"
"06/30/2017 12:24:39	2948	0.0090	0.0045	0.0133	0.0016	0.0016	0.0101	0.0772	0.0474	0.0244	0.0015	0.0501	0.0056	0.0015	0.0015	0.0014	0.0265	0.1116	 	2	4733.2072N	00734.6548E	248.5	0.90 	9 	3.47 	 	81%	no"
"06/30/2017 12:24:43	2949	0.0100	0.0042	0.0158	0.0034	0.0017	0.0124	0.0253	0.0434	0.0101	0.0013	0.0460	0.0060	0.0015	0.0015	0.0014	0.0329	0.0800	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:24:47	2950	0.0111	0.0042	0.0171	0.0068	0.0016	0.0129	0.0254	0.0500	0.0179	0.0013	0.0646	0.0057	0.0015	0.0015	0.0014	0.0000	0.0913	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:24:51	2951	0.0100	0.0043	0.0170	0.0020	0.0033	0.0138	0.0307	0.0481	0.0109	0.0013	0.0886	0.0268	0.0015	0.0015	0.0014	0.0000	0.1121	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:24:55	2952	0.0100	0.0042	0.0166	0.0017	0.0016	0.0142	0.0321	0.0498	0.0247	0.0013	0.0814	0.0057	0.0015	0.0015	0.0014	0.0000	0.1067	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:24:59	2953	0.0100	0.0137	0.0160	0.0017	0.0016	0.0124	0.0233	0.0472	0.0085	0.0013	0.0429	0.0056	0.0015	0.0015	0.0014	0.0000	0.0737	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:03	2954	0.0103	0.0042	0.0165	0.0084	0.0016	0.0134	0.0229	0.0399	0.0164	0.0013	0.0469	0.0054	0.0015	0.0015	0.0014	0.0000	0.0726	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:07	2955	0.0106	0.0041	0.0124	0.0078	0.0015	0.0123	0.0036	0.0439	0.0158	0.0014	0.0466	0.0055	0.0014	0.0015	0.0014	0.0000	0.0699	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:11	2956	0.0105	0.0047	0.0133	0.0085	0.0054	0.0126	0.0031	0.0460	0.0227	0.0014	0.0435	0.0055	0.0015	0.0015	0.0014	0.0000	0.0717	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:15	2957	0.0106	0.0043	0.0148	0.0088	0.0103	0.0133	0.0084	0.0499	0.0245	0.0014	0.0463	0.0055	0.0014	0.0017	0.0014	0.0000	0.0778	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:19	2958	0.0108	0.0043	0.0178	0.0253	0.0015	0.0135	0.0034	0.0429	0.0169	0.0014	0.0496	0.0541	0.0014	0.0020	0.0014	0.0000	0.0938	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:23	2959	0.0087	0.0044	0.0178	0.0190	0.0016	0.0090	0.0058	0.0521	0.0335	0.0013	0.0376	0.0058	0.0015	0.0015	0.0014	0.0000	0.0786	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:27	2960	0.0106	0.0043	0.0135	0.0181	0.0015	0.0091	0.0103	0.0589	0.0249	0.0013	0.0401	0.0059	0.0015	0.0014	0.0014	0.0000	0.0811	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:31	2961	0.0117	0.0044	0.0133	0.0134	0.0016	0.0096	0.0103	0.0868	0.0097	0.0013	0.0377	0.0069	0.0015	0.0014	0.0014	0.0000	0.0991	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:35	2962	0.0094	0.0044	0.0138	0.0101	0.0016	0.0074	0.0364	0.0393	0.0096	0.0016	0.0240	0.0146	0.0014	0.0015	0.0014	0.0000	0.0649	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:39	2963	0.0109	0.0047	0.0138	0.0151	0.0015	0.0085	0.0021	0.0227	0.0075	0.0029	0.0320	0.0081	0.0015	0.0016	0.0014	0.0000	0.0481	 	2	4733.2089N	00734.6530E	248.1	0.90 	9 	0.00 	 	81%	no"
"06/30/2017 12:25:43	2964	0.0103	0.0040	0.0186	0.0181	0.0015	0.0086	0.0031	0.0270	0.0070	0.0014	0.0143	0.0098	0.0013	0.0021	0.0014	0.0000	0.0443	 	2	4733.2089N	00734.6530E	248.1	1.29 	8 	0.00 	 	81%	no"
"06/30/2017 12:25:47	2965	0.0106	0.0040	0.0352	0.0928	0.0015	0.0100	0.0033	0.0179	0.0064	0.0015	0.0210	0.0095	0.0014	0.0057	0.0014	0.0000	0.1050	 	2	4733.2938N	00734.6060E	246.2	1.29 	8 	18.62	 	81%	no"
"06/30/2017 12:25:51	2966	0.0098	0.0039	0.0473	0.0130	0.0015	0.0139	0.0047	0.0241	0.0048	0.0013	0.0334	0.0186	0.0015	0.0101	0.0014	0.0000	0.0701	 	2	4733.3060N	00734.6006E	244.5	1.29 	8 	15.65	 	81%	no"
"06/30/2017 12:25:55	2967	0.0136	0.0046	0.0312	0.0205	0.0016	0.0144	0.0413	0.0307	0.0056	0.0015	0.0603	0.0124	0.0014	0.0214	0.0014	0.0000	0.0936	 	2	4733.3153N	00734.5965E	243.7	1.29 	8 	11.94	 	81%	no"
"06/30/2017 12:25:59	2968	0.0184	0.0058	0.0430	0.0102	0.0016	0.0155	0.0083	0.0267	0.0077	0.0019	0.0899	0.0152	0.0014	0.0388	0.0014	0.0000	0.1150	 	2	4733.3195N	00734.5941E	243.6	1.29 	8 	4.32 	 	81%	no"
"06/30/2017 12:26:03	2969	0.0192	0.0051	0.0571	0.0042	0.0022	0.0231	0.0189	0.0582	0.0131	0.0025	0.3082	0.0179	0.0015	0.1566	0.0014	0.0000	0.3577	 	2	4733.3194N	00734.5757E	250.4	1.29 	8 	2.13 	 	81%	no"
"06/30/2017 12:26:07	2970	0.0120	0.0066	0.0940	0.0481	0.0016	0.0380	0.0406	0.0554	0.0149	0.0016	0.3529	0.0179	0.0015	0.2218	0.0014	0.0000	0.4380	 	2	4733.3189N	00734.5758E	250.9	1.29 	8 	0.00 	 	81%	no"
"06/30/2017 12:26:11	2971	0.0127	0.0058	0.0566	0.0046	0.0030	0.0463	0.0220	0.0707	0.0141	0.0033	0.1678	0.0143	0.0015	0.1044	0.0014	0.0301	0.2268	 	2	4733.3189N	00734.5758E	250.9	1.29 	8 	0.00 	 	81%	no"
"06/30/2017 12:26:15	2972	0.0246	0.0052	0.1054	0.0029	0.0021	0.0619	0.0145	0.0849	0.0115	0.0052	0.2598	0.0195	0.0016	0.1815	0.0014	0.0309	0.3534	 	2	4733.3189N	00734.5758E	250.9	1.29 	8 	0.00 	 	81%	no"
"06/30/2017 12:26:19	2973	0.0173	0.0069	0.0996	0.0040	0.0029	0.0424	0.0193	0.0592	0.0113	0.0037	0.5897	0.0192	0.0015	0.2420	0.0014	0.0699	0.6540	 	2	4733.3189N	00734.5758E	250.9	1.29 	8 	0.00 	 	81%	no"
"06/30/2017 12:26:23	2974	0.0171	0.0051	0.0988	0.0041	0.0017	0.0325	0.0152	0.1043	0.0127	0.0043	0.4140	0.0214	0.0015	0.2416	0.0014	0.0417	0.5044	 	2	4733.3189N	00734.5758E	250.9	1.65 	7 	0.00 	 	81%	no"
"06/30/2017 12:26:27	2975	0.0124	0.0062	0.0838	0.0151	0.0019	0.0416	0.0150	0.1138	0.0129	0.0056	0.4112	0.0208	0.0015	0.2800	0.0014	0.0433	0.5218	 	2	4733.3189N	00734.5758E	250.9	1.65 	7 	0.00 	 	81%	no"
"06/30/2017 12:26:31	2976	0.0163	0.0063	0.0993	0.0051	0.0020	0.0532	0.0430	0.0516	0.0101	0.0083	0.2142	0.0171	0.0015	0.1153	0.0014	0.0412	0.2808	 	2	4733.3189N	00734.5758E	250.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:26:35	2977	0.0226	0.0054	0.0633	0.0094	0.0018	0.0346	0.0471	0.0640	0.0099	0.0220	0.1581	0.0180	0.0015	0.0686	0.0014	0.0452	0.2117	 	2	4733.3189N	00734.5758E	250.9	1.30 	8 	0.00 	 	81%	no"
"06/30/2017 12:26:39	2978	0.0141	0.0063	0.0566	0.0061	0.0078	0.0464	0.0277	0.1079	0.0118	0.0159	0.2275	0.0192	0.0015	0.1113	0.0014	0.0251	0.2892	 	2	4733.3189N	00734.5758E	250.9	0.90 	9 	0.00 	 	81%	no"
